event_id,offer_id,bp_player_id,player,normalized_player,bp_player_team,market,open_line,open_over,open_under,open_book,open_book_under,open_created_over,open_created_under,forecast_at,tip_at,pair_skew_seconds,date,season,season_type,event_home,event_away,open_booksum,open_coherent,rejection_reasons,p_open,game_id,athlete_id,team_id,opponent_team_id,home,matched,void,match_reason,actual,game_date,incumbent_mean,incumbent_median,incumbent_p10,incumbent_p90,incumbent_p_over,incumbent_p_under,incumbent_p_push,incumbent_p_over_nonpush,box_ridge_mean,box_ridge_median,box_ridge_p10,box_ridge_p90,box_ridge_p_over,box_ridge_p_under,box_ridge_p_push,box_ridge_p_over_nonpush,rich_ridge_mean,rich_ridge_median,rich_ridge_p10,rich_ridge_p90,rich_ridge_p_over,rich_ridge_p_under,rich_ridge_p_push,rich_ridge_p_over_nonpush,rich_boost_mean,rich_boost_median,rich_boost_p10,rich_boost_p90,rich_boost_p_over,rich_boost_p_under,rich_boost_p_push,rich_boost_p_over_nonpush
2146,583c5497-573a-49a9-ab9b-1c5fe6f4c869,189,Stefanie Dolson,stefaniedolson,SEA,rebounds,4.5,-115.0,-115.0,33,33,2025-05-16 16:59:33+00:00,2025-05-16 16:59:33+00:00,2025-05-16 16:59:33+00:00,2025-05-16 23:30:00+00:00,0.0,2025-05-16,2025,REG,WAS,ATL,1.0697674418604652,True,,0.5,401736112,2529183,16,20,1,True,False,matched,3.0,2025-05-16,4.520557118380983,4.0,1.0,8.0,0.4498598405839225,0.5501401594160775,0.0,0.4498598405839225,4.076161535274596,4.0,1.0,7.0,0.38151433853365274,0.6184856614663472,0.0,0.38151433853365274,4.114031845945426,4.0,1.0,7.0,0.3876722746647324,0.6123277253352676,0.0,0.3876722746647324,4.431124530406772,4.0,1.0,8.0,0.43747512755691115,0.5625248724430888,0.0,0.43747512755691115
2146,76dcb7ae-c41d-4214-80f7-a6de067811bd,191,Emily Engstler,emilyengstler,PDX,rebounds,6.5,-102.0,-130.0,10,10,2025-05-16 02:12:07+00:00,2025-05-16 02:12:07+00:00,2025-05-16 02:12:07+00:00,2025-05-16 23:30:00+00:00,0.0,2025-05-16,2025,REG,WAS,ATL,1.0701678863538528,True,,0.46878765056355093,401736112,4398729,16,20,1,True,False,matched,5.0,2025-05-16,4.965059753096853,5.0,2.0,9.0,0.2611610335079107,0.7388389664920895,0.0,0.2611610335079107,5.232850277667862,5.0,2.0,9.0,0.29306717112799335,0.7069328288720067,0.0,0.29306717112799335,5.157778550918515,5.0,2.0,9.0,0.28347111811637055,0.7165288818836295,0.0,0.28347111811637055,5.667604616412126,5.0,2.0,10.0,0.3485804600868084,0.6514195399131917,0.0,0.3485804600868084
2146,d05fcdcf-fdd0-4fce-a806-bcd1208e3173,1,Allisha Gray,allishagray,ATL,rebounds,4.5,102.0,-136.0,10,10,2025-05-14 20:07:37+00:00,2025-05-14 20:07:37+00:00,2025-05-14 20:07:37+00:00,2025-05-16 23:30:00+00:00,0.0,2025-05-16,2025,REG,WAS,ATL,1.071320691391173,True,,0.4579067075572801,401736112,3058901,20,16,0,True,False,matched,8.0,2025-05-16,4.564069973328537,4.0,1.0,8.0,0.45639548124502316,0.5436045187549768,0.0,0.45639548124502316,4.630346266347456,4.0,2.0,8.0,0.4686364206006258,0.5313635793993742,0.0,0.4686364206006258,4.673790718373972,4.0,2.0,8.0,0.4752630056684218,0.5247369943315782,0.0,0.4752630056684218,4.702333000607714,4.0,2.0,8.0,0.4786132958980115,0.5213867041019886,0.0,0.4786132958980115
2146,3d9b3fba-14cd-47e5-ace9-016946adccdb,15,Rhyne Howard,rhynehoward,ATL,assists,3.5,105.0,-135.0,24,24,2025-05-14 17:10:28+00:00,2025-05-14 17:10:28+00:00,2025-05-14 17:10:28+00:00,2025-05-16 23:30:00+00:00,0.0,2025-05-16,2025,REG,WAS,ATL,1.0622729631551635,True,,0.45531139401703796,401736112,4398674,20,16,0,True,False,matched,6.0,2025-05-16,3.200137568356505,3.0,1.0,6.0,0.3928774907005499,0.6071225092994501,0.0,0.3928774907005499,2.9883744929022273,3.0,1.0,5.0,0.34996426151347376,0.6500357384865263,0.0,0.34996426151347376,3.1602003535102217,3.0,1.0,6.0,0.38553262810334593,0.614467371896654,0.0,0.38553262810334593,3.1071120050388648,3.0,1.0,6.0,0.3746232116238366,0.6253767883761634,0.0,0.3746232116238366
2146,47a70e40-b05d-4ec8-b4af-597bcb67d368,191,Emily Engstler,emilyengstler,PDX,assists,2.5,-150.0,120.0,24,24,2025-05-14 17:32:34+00:00,2025-05-14 17:32:34+00:00,2025-05-14 17:32:34+00:00,2025-05-16 23:30:00+00:00,0.0,2025-05-16,2025,REG,WAS,ATL,1.0545454545454547,True,,0.5746986093321318,401736112,4398729,16,20,1,True,False,matched,1.0,2025-05-16,2.0306152810601614,2.0,0.0,4.0,0.33077331257751064,0.6692266874224894,0.0,0.33077331257751064,1.9184846684804067,2.0,0.0,4.0,0.30207271138254743,0.6979272886174526,0.0,0.30207271138254743,1.8987059641279875,2.0,0.0,4.0,0.2969893122661062,0.7030106877338937,0.0,0.2969893122661062,2.066862271236683,2.0,0.0,4.0,0.3402907202273738,0.6597092797726263,0.0,0.3402907202273738
2146,50e69cc2-0509-4ab3-ad57-16cee75fcf27,1,Allisha Gray,allishagray,ATL,assists,2.5,-150.0,120.0,24,24,2025-05-14 17:10:28+00:00,2025-05-14 17:10:28+00:00,2025-05-14 17:10:28+00:00,2025-05-16 23:30:00+00:00,0.0,2025-05-16,2025,REG,WAS,ATL,1.0545454545454547,True,,0.5746986093321318,401736112,3058901,20,16,0,True,False,matched,7.0,2025-05-16,2.7103497190037267,2.0,1.0,5.0,0.4948744914098411,0.5051255085901589,0.0,0.4948744914098411,2.538167120044467,2.0,1.0,5.0,0.4575494246411632,0.5424505753588368,0.0,0.4575494246411632,2.689804572680673,2.0,1.0,5.0,0.4926296567924222,0.5073703432075778,0.0,0.4926296567924222,2.6678379247676993,2.0,1.0,5.0,0.48777204304009514,0.5122279569599049,0.0,0.48777204304009514
2146,9545fbbc-7580-4f2a-855c-771d99b1de7c,182,Brittney Sykes,brittneysykes,TOR,assists,3.5,-135.0,105.0,24,24,2025-05-14 17:32:34+00:00,2025-05-14 17:32:34+00:00,2025-05-14 17:32:34+00:00,2025-05-16 23:30:00+00:00,0.0,2025-05-16,2025,REG,WAS,ATL,1.0622729631551635,True,,0.5446886059829622,401736112,2988756,16,20,1,True,False,matched,5.0,2025-05-16,2.909487286984779,3.0,1.0,5.0,0.3336013892395081,0.6663986107604919,0.0,0.3336013892395081,2.6884798944890638,2.0,1.0,5.0,0.2873039417460964,0.7126960582539036,0.0,0.2873039417460964,2.748040787255352,3.0,1.0,5.0,0.2998117945696489,0.7001882054303511,0.0,0.2998117945696489,2.3863371231218307,2.0,0.0,5.0,0.22538873885710972,0.7746112611428903,0.0,0.22538873885710972
2146,9a605e8b-7fd6-4c0e-b4f4-208a75a1a48b,189,Stefanie Dolson,stefaniedolson,SEA,assists,2.5,-115.0,-115.0,24,24,2025-05-14 17:32:34+00:00,2025-05-14 17:32:34+00:00,2025-05-14 17:32:34+00:00,2025-05-16 23:30:00+00:00,0.0,2025-05-16,2025,REG,WAS,ATL,1.0697674418604652,True,,0.5,401736112,2529183,16,20,1,True,False,matched,3.0,2025-05-16,2.2075030138754514,2.0,0.0,4.0,0.3753324419909814,0.6246675580090186,0.0,0.3753324419909814,1.93948312793363,2.0,0.0,4.0,0.30749604651359813,0.6925039534864019,0.0,0.30749604651359813,1.9785668269808023,2.0,0.0,4.0,0.31757871075648064,0.6824212892435193,0.0,0.31757871075648064,1.9404070410736787,2.0,0.0,4.0,0.30773930325264637,0.6922606967473537,0.0,0.30773930325264637
2146,e6a6b4ff-a015-4d24-9e43-e39a95377bbe,170,Jade Melbourne,jademelbourne,SEA,assists,2.5,-150.0,120.0,24,24,2025-05-14 17:32:34+00:00,2025-05-14 17:32:34+00:00,2025-05-14 17:32:34+00:00,2025-05-16 23:30:00+00:00,0.0,2025-05-16,2025,REG,WAS,ATL,1.0545454545454547,True,,0.5746986093321318,401736112,5017726,16,20,1,True,False,matched,1.0,2025-05-16,1.6905811937019366,1.0,0.0,4.0,0.24414311046861042,0.7558568895313895,0.0,0.24414311046861042,1.6328348927208638,1.0,0.0,3.0,0.22874405672185957,0.7712559432781404,0.0,0.22874405672185957,1.6797210606273127,1.0,0.0,3.0,0.24074843227525483,0.7592515677247451,0.0,0.24074843227525483,1.621088971246108,1.0,0.0,3.0,0.22582641575344034,0.7741735842465597,0.0,0.22582641575344034
2146,ef9fc660-24ca-4a80-a801-fd7a4b01ec30,149,Sug Sutton,sugsutton,DAL,assists,4.5,-115.0,-115.0,24,24,2025-05-14 17:32:34+00:00,2025-05-14 17:32:34+00:00,2025-05-14 17:32:34+00:00,2025-05-16 23:30:00+00:00,0.0,2025-05-16,2025,REG,WAS,ATL,1.0697674418604652,True,,0.5,401736112,4068159,16,20,1,True,False,matched,2.0,2025-05-16,1.966768565308108,2.0,0.0,4.0,0.060331075378551716,0.9396689246214482,0.0,0.060331075378551716,1.3769419576022506,1.0,0.0,3.0,0.016871500193260662,0.9831284998067393,0.0,0.016871500193260662,1.4978768567182708,1.0,0.0,3.0,0.023090339528498927,0.9769096604715011,0.0,0.023090339528498927,1.5205442351728564,1.0,0.0,3.0,0.024283859663265787,0.9757161403367343,0.0,0.024283859663265787
